Route ID,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Equipment
55918,UA,5209,EWR,3494,LAX,3484,,739 738 319 752 753
55919,UA,5209,EWR,3494,LHR,507,,763 752 777
55920,UA,5209,EWR,3494,LIM,2789,,752
55921,UA,5209,EWR,3494,LIR,1881,,738
55922,UA,5209,EWR,3494,LIS,1638,,752
55923,UA,5209,EWR,3494,MAD,1229,,752
55924,UA,5209,EWR,3494,MAN,478,,752
55925,UA,5209,EWR,3494,MBJ,1780,,738
55926,UA,5209,EWR,3494,MCI,3458,Y,ERJ E70
55927,UA,5209,EWR,3494,MCO,3878,,738 320 752 739 73G
55928,UA,5209,EWR,3494,MEM,3473,Y,ERJ
55929,UA,5209,EWR,3494,MEX,1824,,73G 738
55930,UA,5209,EWR,3494,MHT,4011,Y,ERJ DH3 DH2
55931,UA,5209,EWR,3494,MIA,3576,,739 738 320 73G
55932,UA,5209,EWR,3494,MKE,3717,Y,ERJ
55933,UA,5209,EWR,3494,MSN,3459,Y,ERJ
55934,UA,5209,EWR,3494,MSP,3858,Y,E70 ERJ
55935,UA,5209,EWR,3494,MSY,3861,,319 320 738
55936,UA,5209,EWR,3494,MUC,346,,764
55937,UA,5209,EWR,3494,MXP,1524,,764
55938,UA,5209,EWR,3494,MYR,3515,Y,DH4
55939,UA,5209,EWR,3494,NAS,1953,,320 738
55940,UA,5209,EWR,3494,NRT,2279,,777
55941,UA,5209,EWR,3494,OKC,3863,Y,ERJ E70
55942,UA,5209,EWR,3494,OMA,3454,Y,ERJ
55943,UA,5209,EWR,3494,ORD,3830,,73G 320 738 752 319 739 763
55944,UA,5209,EWR,3494,ORF,3611,Y,DH3 DH4 DH2
55945,UA,5209,EWR,3494,OSL,644,,752
55946,UA,5209,EWR,3494,PBI,3722,,738 319 739 320 752
55947,UA,5209,EWR,3494,PDX,3720,,739 320
55948,UA,5209,EWR,3494,PEK,3364,,777
55949,UA,5209,EWR,3494,PHX,3462,,739 320 319
55950,UA,5209,EWR,3494,PIT,3570,Y,ERJ DH4 E70
55951,UA,5209,EWR,3494,PLS,1754,,739 738
55952,UA,5209,EWR,3494,POP,1761,,739
55953,UA,5209,EWR,3494,POS,2902,,738
55954,UA,5209,EWR,3494,PTY,1871,,739
55955,UA,5209,EWR,3494,PUJ,1760,,753 739
55956,UA,5209,EWR,3494,PVD,3641,Y,DH3 DH2 ERJ
55957,UA,5209,EWR,3494,PVG,3406,,777
55958,UA,5209,EWR,3494,PVR,1836,,738
55959,UA,5209,EWR,3494,PWM,3862,,DH4
55960,UA,5209,EWR,3494,RDU,3626,Y,ERJ DH4 E70
55961,UA,5209,EWR,3494,RIC,3608,Y,ERJ
55962,UA,5209,EWR,3494,ROC,3622,Y,ERJ DH2
55963,UA,5209,EWR,3494,RSW,3793,,320 738 739
55964,UA,5209,EWR,3494,SAL,1892,,738
55965,UA,5209,EWR,3494,SAN,3731,,739 738
55966,UA,5209,EWR,3494,SAP,1772,,738
55967,UA,5209,EWR,3494,SAT,3621,,739 73G
55968,UA,5209,EWR,3494,SAV,3613,Y,ERJ
55969,UA,5209,EWR,3494,SDF,4014,Y,ERJ
55970,UA,5209,EWR,3494,SDQ,1762,,739
55971,UA,5209,EWR,3494,SEA,3577,,739 320 319 738
55972,UA,5209,EWR,3494,SFO,3469,,739 319 738 752 73G
55973,UA,5209,EWR,3494,SJD,1840,,738 739
55974,UA,5209,EWR,3494,SJO,1885,,738
55975,UA,5209,EWR,3494,SJU,2890,,753 738
55976,UA,5209,EWR,3494,SNA,3867,,319 738 73G
55977,UA,5209,EWR,3494,SNN,603,,752
55978,UA,5209,EWR,3494,STL,3678,Y,ERJ E70
55979,UA,5209,EWR,3494,STR,350,,752
55980,UA,5209,EWR,3494,STT,2883,,73G
55981,UA,5209,EWR,3494,SXM,2899,,73G
55982,UA,5209,EWR,3494,SYR,3745,Y,DH2 DH3
55983,UA,5209,EWR,3494,TLV,1590,,777
55984,UA,5209,EWR,3494,TPA,3646,,739 73G 738 320 752
55985,UA,5209,EWR,3494,TUL,3855,Y,ERJ
55986,UA,5209,EWR,3494,TXL,351,,752
55987,UA,5209,EWR,3494,TYS,3676,Y,ERJ
55988,UA,5209,EWR,3494,UVF,2894,,739
55989,UA,5209,EWR,3494,XNA,4356,Y,ERJ
55990,UA,5209,EWR,3494,YEG,49,,319
55991,UA,5209,EWR,3494,YHZ,73,Y,ERJ
55992,UA,5209,EWR,3494,YOW,100,Y,ERJ
55993,UA,5209,EWR,3494,YQB,111,Y,ERJ
55994,UA,5209,EWR,3494,YQM,117,Y,ERJ
55995,UA,5209,EWR,3494,YUL,146,Y,ERJ CRJ E70
55996,UA,5209,EWR,3494,YVR,156,Y,319
55997,UA,5209,EWR,3494,YYT,189,,319
55998,UA,5209,EWR,3494,YYZ,193,Y,E75 ERJ DH4 CRA
55999,UA,5209,EWR,3494,ZRH,1678,,764
56000,UA,5209,EYW,3875,FLL,3533,Y,SF3
56001,UA,5209,EYW,3875,RSW,3793,Y,SF3
56002,UA,5209,EYW,3875,TPA,3646,Y,SF3
56003,UA,5209,EZE,3988,IAH,3550,,763
56004,UA,5209,FAR,4292,DEN,3751,Y,CRJ ERJ
56005,UA,5209,FAR,4292,ORD,3830,Y,CRJ ERJ
56006,UA,5209,FAT,3687,DEN,3751,Y,CR7 CRJ
56007,UA,5209,FAT,3687,LAS,3877,Y,EM2
56008,UA,5209,FAT,3687,LAX,3484,Y,CR7 EM2
56009,UA,5209,FAT,3687,SFO,3469,Y,EM2 CRJ
56010,UA,5209,FAY,5738,IAD,3714,Y,DH2
56011,UA,5209,FCA,4127,DEN,3751,Y,CRJ
56012,UA,5209,FCO,1555,EWR,3494,,764
56013,UA,5209,FCO,1555,IAD,3714,,763
56014,UA,5209,FIH,1020,BRU,302,Y,333
56015,UA,5209,FIH,1020,DLA,897,Y,333
56016,UA,5209,FKL,4058,CLE,3486,Y,BE1
56017,UA,5209,FKL,4058,DUJ,5734,Y,BE1
56018,UA,5209,FLL,3533,BIM,1937,Y,SF3
56019,UA,5209,FLL,3533,CLE,3486,,320 73G
56020,UA,5209,FLL,3533,DEN,3751,,320 738
56021,UA,5209,FLL,3533,ELH,1943,Y,SF3
56022,UA,5209,FLL,3533,EWR,3494,,739 320 738 73G 319
56023,UA,5209,FLL,3533,EYW,3875,Y,SF3
56024,UA,5209,FLL,3533,FPO,1948,Y,SF3
56025,UA,5209,FLL,3533,GGT,1941,Y,SF3
56026,UA,5209,FLL,3533,GHB,1944,Y,SF3
56027,UA,5209,FLL,3533,IAD,3714,,752
56028,UA,5209,FLL,3533,IAH,3550,,73G 738 739 319 320
56029,UA,5209,FLL,3533,MCO,3878,Y,SF3
56030,UA,5209,FLL,3533,MHH,1930,Y,SF3
56031,UA,5209,FLL,3533,ORD,3830,,752 739
56032,UA,5209,FLL,3533,SFO,3469,,738 752
56033,UA,5209,FLL,3533,TCB,1934,Y,SF3
56034,UA,5209,FLL,3533,TPA,3646,Y,SF3
56035,UA,5209,FMN,3743,ALS,7073,Y,BE1
56036,UA,5209,FMN,3743,DEN,3751,Y,BE1
56037,UA,5209,FMN,3743,SOW,7078,Y,BE1
56038,UA,5209,FNA,1059,ROB,1063,Y,333
56039,UA,5209,FNT,4089,CLE,3486,,DH3
56040,UA,5209,FOE,3843,ORD,3830,Y,ERJ
56041,UA,5209,FPO,1948,FLL,3533,Y,SF3
56042,UA,5209,FRA,340,ATL,3682,Y,343
56043,UA,5209,FRA,340,AUH,2179,Y,333
56044,UA,5209,FRA,340,BOS,3448,Y,744 346
56045,UA,5209,FRA,340,DEN,3751,Y,744
56046,UA,5209,FRA,340,DFW,3670,Y,333
56047,UA,5209,FRA,340,DOH,11051,Y,333
56048,UA,5209,FRA,340,DTW,3645,Y,343
56049,UA,5209,FRA,340,EWR,3494,,777
56050,UA,5209,FRA,340,GYD,2922,Y,333
56051,UA,5209,FRA,340,IAD,3714,,777
56052,UA,5209,FRA,340,IAH,3550,,763
56053,UA,5209,FRA,340,JED,2072,Y,333
56054,UA,5209,FRA,340,JFK,3797,Y,388 744
56055,UA,5209,FRA,340,LAX,3484,Y,74H
56056,UA,5209,FRA,340,LOS,273,Y,333
56057,UA,5209,FRA,340,MCO,3878,Y,744
56058,UA,5209,FRA,340,MIA,3576,Y,388
56059,UA,5209,FRA,340,ORD,3830,,777 744
56060,UA,5209,FRA,340,SEA,3577,Y,333 343
56061,UA,5209,FRA,340,SFO,3469,,744
56062,UA,5209,FRA,340,TSE,2910,Y,333
56063,UA,5209,FSD,4009,DEN,3751,Y,ERJ CRJ CR7
56064,UA,5209,FSD,4009,ORD,3830,Y,CRJ ERJ
56065,UA,5209,FUK,2305,GUM,2246,,738 73G
56066,UA,5209,FWA,4041,ORD,3830,Y,CRJ
56067,UA,5209,GCC,4296,DEN,3751,Y,EM2
56068,UA,5209,GCM,1926,EWR,3494,,739
56069,UA,5209,GCM,1926,IAD,3714,,738
56070,UA,5209,GCM,1926,IAH,3550,,739 738
56071,UA,5209,GDL,1804,IAH,3550,,319 73G
56072,UA,5209,GDL,1804,LAX,3484,,319
56073,UA,5209,GDL,1804,SFO,3469,,319 738
56074,UA,5209,GEG,3467,DEN,3751,,739 738
56075,UA,5209,GGT,1941,FLL,3533,Y,SF3
56076,UA,5209,GGT,1941,GHB,1944,Y,SF3
56077,UA,5209,GHB,1944,FLL,3533,Y,SF3
56078,UA,5209,GIG,2560,GRU,2564,,777
56079,UA,5209,GIG,2560,IAH,3550,,777
56080,UA,5209,GJT,4063,DEN,3751,,DH4
56081,UA,5209,GJT,4063,IAH,3550,Y,ERJ
56082,UA,5209,GLA,534,EWR,3494,,752
56083,UA,5209,GNV,3472,MCO,3878,Y,SF3
56084,UA,5209,GNV,3472,TPA,3646,Y,SF3
56085,UA,5209,GOT,687,ARN,737,Y,73H
56086,UA,5209,GPT,4038,IAH,3550,Y,ERJ
56087,UA,5209,GRB,3653,ORD,3830,Y,ERJ CRJ
56088,UA,5209,GRK,3775,IAH,3550,Y,ERJ
56089,UA,5209,GRR,3685,CLE,3486,Y,ERJ CRJ ER4
56090,UA,5209,GRR,3685,DEN,3751,Y,CR7 E70
56091,UA,5209,GRR,3685,EWR,3494,Y,ERJ E70
56092,UA,5209,GRR,3685,IAD,3714,Y,ERJ ER4
56093,UA,5209,GRR,3685,IAH,3550,Y,ERJ
56094,UA,5209,GRR,3685,ORD,3830,,319 320
56095,UA,5209,GRU,2564,EWR,3494,,764
56096,UA,5209,GRU,2564,GIG,2560,,777
56097,UA,5209,GRU,2564,IAD,3714,,777
56098,UA,5209,GRU,2564,IAH,3550,,763
56099,UA,5209,GRU,2564,ORD,3830,,777
56100,UA,5209,GSO,4008,EWR,3494,Y,ERJ
56101,UA,5209,GSO,4008,IAD,3714,Y,CRJ ERJ
56102,UA,5209,GSO,4008,ORD,3830,Y,CRJ ERJ CR7 ER4
56103,UA,5209,GSP,4034,CLE,3486,Y,ERJ
56104,UA,5209,GSP,4034,EWR,3494,Y,ERJ
56105,UA,5209,GSP,4034,IAD,3714,Y,CRJ ER4 ERJ
56106,UA,5209,GSP,4034,IAH,3550,Y,ERJ
56107,UA,5209,GSP,4034,ORD,3830,Y,ERJ ER4 CRJ
56108,UA,5209,GTF,3880,DEN,3751,Y,CRJ
56109,UA,5209,GUA,1767,EWR,3494,,738
56110,UA,5209,GUA,1767,IAD,3714,,738
56111,UA,5209,GUA,1767,IAH,3550,,738
56112,UA,5209,GUA,1767,MIA,3576,Y,E90
56113,UA,5209,GUC,7051,DEN,3751,Y,ERJ
56114,UA,5209,GUM,2246,CNS,3322,,738
56115,UA,5209,GUM,2246,CTS,2287,,738
56116,UA,5209,GUM,2246,FUK,2305,,738 73G
56117,UA,5209,GUM,2246,HKG,3077,,738 73G
56118,UA,5209,GUM,2246,HNL,3728,,777
56119,UA,5209,GUM,2246,KIX,3992,,73G 738
56120,UA,5209,GUM,2246,MNL,2397,,738
56121,UA,5209,GUM,2246,NGO,3942,,73G 738
56122,UA,5209,GUM,2246,NRT,2279,,777 738
56123,UA,5209,GUM,2246,OKJ,2327,,73G
56124,UA,5209,GUM,2246,ROP,2243,Y,ATR
56125,UA,5209,GUM,2246,ROR,2256,,73G 738
56126,UA,5209,GUM,2246,SDJ,2347,,73G
56127,UA,5209,GUM,2246,SPN,2244,Y,ATR
56128,UA,5209,GUM,2246,TKK,2254,,738 73G
56129,UA,5209,GUM,2246,YAP,2258,,73G 738
56130,UA,5209,GVA,1665,EWR,3494,,763
56131,UA,5209,GVA,1665,IAD,3714,,763
56132,UA,5209,GVA,1665,JFK,3797,Y,333
56133,UA,5209,GVA,1665,YUL,146,Y,333
56134,UA,5209,GYD,2922,ASB,2976,Y,333
56135,UA,5209,GYD,2922,FRA,340,Y,333
56136,UA,5209,HAJ,352,BRU,302,Y,DH4
56137,UA,5209,HAM,342,EWR,3494,,752
56138,UA,5209,HDN,4339,DEN,3751,Y,DH4
56139,UA,5209,HKG,3077,EWR,3494,,777
56140,UA,5209,HKG,3077,GUM,2246,,738 73G
56141,UA,5209,HKG,3077,ORD,3830,,777
56142,UA,5209,HKG,3077,SFO,3469,,744
56143,UA,5209,HKG,3077,SGN,3205,,738 73G
56144,UA,5209,HKG,3077,SIN,3316,,777
56145,UA,5209,HLN,3504,DEN,3751,Y,CRJ
56146,UA,5209,HND,2359,HNL,3728,Y,763
56147,UA,5209,HND,2359,LAX,3484,Y,777
56148,UA,5209,HNL,3728,AKL,2006,Y,763
56149,UA,5209,HNL,3728,DEN,3751,,752
56150,UA,5209,HNL,3728,EWR,3494,,764
56151,UA,5209,HNL,3728,GUM,2246,,777
56152,UA,5209,HNL,3728,HND,2359,Y,763
56153,UA,5209,HNL,3728,IAD,3714,,764
56154,UA,5209,HNL,3728,IAH,3550,,764
56155,UA,5209,HNL,3728,LAX,3484,,738 753 777 739
56156,UA,5209,HNL,3728,LIH,3602,Y,AT7
56157,UA,5209,HNL,3728,MAJ,2249,,738
56158,UA,5209,HNL,3728,NRT,2279,,744
56159,UA,5209,HNL,3728,OGG,3456,Y,AT7
56160,UA,5209,HNL,3728,ORD,3830,,777
56161,UA,5209,HNL,3728,PEK,3364,Y,330
56162,UA,5209,HNL,3728,SFO,3469,,764 777 738 753 739
56163,UA,5209,HOB,3749,IAH,3550,Y,ERJ
56164,UA,5209,HON,3491,PIR,5761,Y,BE1
56165,UA,5209,HPN,3589,ORD,3830,Y,ERJ
56166,UA,5209,HRL,3560,IAH,3550,Y,ERJ CRJ
56167,UA,5209,HSV,4113,DEN,3751,Y,ERJ
56168,UA,5209,HSV,4113,IAD,3714,Y,ERJ CRJ
56169,UA,5209,HSV,4113,IAH,3550,Y,ERJ
56170,UA,5209,HSV,4113,ORD,3830,Y,ERJ
56171,UA,5209,HUX,1786,IAH,3550,Y,ERJ
56172,UA,5209,IAD,3714,ALB,3864,Y,DH4 DH2 CR7 CRJ ERJ
56173,UA,5209,IAD,3714,AMS,580,,763
56174,UA,5209,IAD,3714,AOO,3694,Y,SF3
56175,UA,5209,IAD,3714,ATL,3682,Y,CR7 CRJ ERJ E70
56176,UA,5209,IAD,3714,AUA,2895,,739
56177,UA,5209,IAD,3714,AUS,3673,,319
56178,UA,5209,IAD,3714,BDL,3825,,738 319 320
56179,UA,5209,IAD,3714,BGM,4129,Y,DH2
56180,UA,5209,IAD,3714,BKW,5724,Y,SF3
56181,UA,5209,IAD,3714,BNA,3690,Y,ERJ CRJ
56182,UA,5209,IAD,3714,BOG,2709,Y,319
56183,UA,5209,IAD,3714,BOS,3448,,320 752 73G 739 738
56184,UA,5209,IAD,3714,BRU,302,,777 332
56185,UA,5209,IAD,3714,BTV,3711,Y,CRJ DH4 CR7 ERJ ER4
56186,UA,5209,IAD,3714,BUF,3820,Y,DH4 ERJ DH2 E70 CRJ CR7 ER4
56187,UA,5209,IAD,3714,CAE,3561,Y,CRJ
56188,UA,5209,IAD,3714,CDG,1382,,763
56189,UA,5209,IAD,3714,CHO,4015,Y,DH2
56190,UA,5209,IAD,3714,CHS,3806,Y,CRJ
56191,UA,5209,IAD,3714,CLE,3486,,DH4
56192,UA,5209,IAD,3714,CLT,3876,Y,CR7 ERJ
56193,UA,5209,IAD,3714,CMH,3759,Y,DH4 ERJ CR7 ER4 E70
56194,UA,5209,IAD,3714,COS,3819,Y,CR7
56195,UA,5209,IAD,3714,CRW,4285,Y,DH2 ERJ
56196,UA,5209,IAD,3714,CUN,1852,,739 738
56197,UA,5209,IAD,3714,CVG,3488,Y,CRJ CR7 ERJ
56198,UA,5209,IAD,3714,DAY,3627,Y,ER4 CR7 CRJ ERJ
56199,UA,5209,IAD,3714,DEN,3751,,739 752 319 738 320 753
56200,UA,5209,IAD,3714,DFW,3670,,320 73G 738
56201,UA,5209,IAD,3714,DKR,1084,Y,343
56202,UA,5209,IAD,3714,DTW,3645,Y,CRJ CR7 ERJ ER4 E70
56203,UA,5209,IAD,3714,DUB,599,,752
56204,UA,5209,IAD,3714,DXB,2188,,777
56205,UA,5209,IAD,3714,EWR,3494,Y,DH4 DH2 ERJ E70
56206,UA,5209,IAD,3714,FAY,5738,Y,DH2
56207,UA,5209,IAD,3714,FCO,1555,,763
56208,UA,5209,IAD,3714,FLL,3533,,752
56209,UA,5209,IAD,3714,FRA,340,,777
56210,UA,5209,IAD,3714,GCM,1926,,738
56211,UA,5209,IAD,3714,GRR,3685,Y,ER4 ERJ CR7
56212,UA,5209,IAD,3714,GRU,2564,,777
56213,UA,5209,IAD,3714,GSO,4008,Y,CRJ ERJ
56214,UA,5209,IAD,3714,GSP,4034,Y,CRJ ER4 ERJ
56215,UA,5209,IAD,3714,GUA,1767,,738
56216,UA,5209,IAD,3714,GVA,1665,,763
56217,UA,5209,IAD,3714,HNL,3728,,764
56218,UA,5209,IAD,3714,HSV,4113,Y,ERJ CRJ
56219,UA,5209,IAD,3714,IAH,3550,,320 738 763 739 73G
56220,UA,5209,IAD,3714,IND,3585,Y,CR7 ERJ E70
56221,UA,5209,IAD,3714,JAX,3712,Y,ERJ CR7
56222,UA,5209,IAD,3714,JFK,3797,Y,CRJ
56223,UA,5209,IAD,3714,JST,4169,Y,SF3
56224,UA,5209,IAD,3714,KWI,2176,,777
56225,UA,5209,IAD,3714,LAS,3877,,320 752
56226,UA,5209,IAD,3714,LAX,3484,,753 320 319 752 739 738
56227,UA,5209,IAD,3714,LGA,3697,Y,CRJ ERJ E70 CR7
56228,UA,5209,IAD,3714,LHR,507,,752 777
56229,UA,5209,IAD,3714,LWB,6958,Y,SF3
56230,UA,5209,IAD,3714,MAN,478,,752
56231,UA,5209,IAD,3714,MBJ,1780,,738
56232,UA,5209,IAD,3714,MCI,3458,Y,CR7 ERJ
56233,UA,5209,IAD,3714,MCO,3878,,320 738 739 752
56234,UA,5209,IAD,3714,MDT,3542,Y,ER4
56235,UA,5209,IAD,3714,MEX,1824,,320 73G
56236,UA,5209,IAD,3714,MGW,4284,Y,SF3
56237,UA,5209,IAD,3714,MIA,3576,,319
56238,UA,5209,IAD,3714,MSP,3858,Y,CR7
56239,UA,5209,IAD,3714,MSY,3861,,738 739
56240,UA,5209,IAD,3714,MUC,346,,764
56241,UA,5209,IAD,3714,NRT,2279,,777
56242,UA,5209,IAD,3714,OKC,3863,Y,E70 ERJ CR7
56243,UA,5209,IAD,3714,OMA,3454,Y,CR7
56244,UA,5209,IAD,3714,ORD,3830,,319 320 752 753 739 738
56245,UA,5209,IAD,3714,ORF,3611,Y,CRJ ERJ ER4 CR7 DH4
56246,UA,5209,IAD,3714,PDX,3720,,752 739 738 73G
56247,UA,5209,IAD,3714,PEK,3364,,777
56248,UA,5209,IAD,3714,PHL,3752,Y,ER4
56249,UA,5209,IAD,3714,PHX,3462,,320
56250,UA,5209,IAD,3714,PIT,3570,Y,E70 ERJ DH4 CR7
56251,UA,5209,IAD,3714,PTY,1871,,73G
56252,UA,5209,IAD,3714,PUJ,1760,,739
56253,UA,5209,IAD,3714,PVD,3641,Y,DH4 CR7 DH2 CRJ
56254,UA,5209,IAD,3714,PWM,3862,Y,CRJ ER4
56255,UA,5209,IAD,3714,RDU,3626,,320 738
56256,UA,5209,IAD,3714,RIC,3608,Y,ERJ CR7
56257,UA,5209,IAD,3714,ROA,4016,Y,ER4 DH2
56258,UA,5209,IAD,3714,ROC,3622,Y,DH2 ERJ CRJ
56259,UA,5209,IAD,3714,SAN,3731,,739 738 320 752 319
56260,UA,5209,IAD,3714,SAT,3621,Y,CR7 E70
56261,UA,5209,IAD,3714,SAV,3613,Y,CRJ ERJ CR7
56262,UA,5209,IAD,3714,SCE,4318,Y,DH2
56263,UA,5209,IAD,3714,SDF,4014,Y,ERJ
56264,UA,5209,IAD,3714,SEA,3577,,739 752 320
56265,UA,5209,IAD,3714,SFO,3469,,752 320 753 738 739 319
56266,UA,5209,IAD,3714,SHD,7062,Y,SF3
56267,UA,5209,IAD,3714,SJO,1885,,738
56268,UA,5209,IAD,3714,SJU,2890,,739 738
56269,UA,5209,IAD,3714,SMF,3817,,320
56270,UA,5209,IAD,3714,STL,3678,Y,ER4 CR7
56271,UA,5209,IAD,3714,STT,2883,,73G
56272,UA,5209,IAD,3714,SXM,2899,,73G
56273,UA,5209,IAD,3714,SYR,3745,Y,CRJ DH4 ERJ ER4 DH2
56274,UA,5209,IAD,3714,TPA,3646,,320 738 739
56275,UA,5209,IAD,3714,TUL,3855,Y,ERJ CR7
56276,UA,5209,IAD,3714,TYS,3676,Y,ERJ
56277,UA,5209,IAD,3714,VIE,1613,Y,763
56278,UA,5209,IAD,3714,YOW,100,Y,ERJ E70
56279,UA,5209,IAD,3714,YUL,146,Y,ERJ CRJ
56280,UA,5209,IAD,3714,YYZ,193,Y,ERJ CRJ CR7 DH4
56281,UA,5209,IAD,3714,ZRH,1678,,763 764
56282,UA,5209,IAH,3550,ABQ,4019,,320 738 73G
56283,UA,5209,IAH,3550,ACA,1783,Y,ERJ
56284,UA,5209,IAH,3550,ACY,3524,Y,ERJ
56285,UA,5209,IAH,3550,AEX,3852,Y,ERJ
56286,UA,5209,IAH,3550,AGU,1785,Y,ERJ
56287,UA,5209,IAH,3550,AMA,3840,Y,ERJ
56288,UA,5209,IAH,3550,AMS,580,,777
56289,UA,5209,IAH,3550,ATL,3682,Y,CRJ ERJ E70
56290,UA,5209,IAH,3550,AUS,3673,,319 73G 738 739 320
56291,UA,5209,IAH,3550,BFL,3558,Y,CR7
56292,UA,5209,IAH,3550,BHM,3811,Y,CRJ ERJ
56293,UA,5209,IAH,3550,BJX,1815,Y,ERJ
56294,UA,5209,IAH,3550,BNA,3690,Y,ERJ
56295,UA,5209,IAH,3550,BOG,2709,,752 73G
56296,UA,5209,IAH,3550,BON,2896,,738
56297,UA,5209,IAH,3550,BOS,3448,,739 738 320 752 73G 319
56298,UA,5209,IAH,3550,BRO,3738,Y,ERJ
56299,UA,5209,IAH,3550,BTR,3846,Y,ERJ
56300,UA,5209,IAH,3550,BWI,3849,,73G 739 320 738 319
56301,UA,5209,IAH,3550,BZE,1957,,73G 738
56302,UA,5209,IAH,3550,CAE,3561,Y,ERJ
56303,UA,5209,IAH,3550,CCS,2851,,739
56304,UA,5209,IAH,3550,CHS,3806,Y,ERJ
56305,UA,5209,IAH,3550,CLE,3486,,320 738 73G
56306,UA,5209,IAH,3550,CLL,3715,Y,ERJ
56307,UA,5209,IAH,3550,CLT,3876,Y,ERJ E70
56308,UA,5209,IAH,3550,CME,1789,Y,ERJ
56309,UA,5209,IAH,3550,CMH,3759,Y,ERJ E70
56310,UA,5209,IAH,3550,COS,3819,Y,CRJ CR7 ERJ
56311,UA,5209,IAH,3550,CRP,3744,Y,ERJ
56312,UA,5209,IAH,3550,CRW,4285,Y,ERJ
56313,UA,5209,IAH,3550,CUN,1852,,739 738
56314,UA,5209,IAH,3550,CUU,1797,Y,ERJ
56315,UA,5209,IAH,3550,CVG,3488,Y,ERJ CR7
56316,UA,5209,IAH,3550,CZM,1800,,738 739
56317,UA,5209,IAH,3550,DAL,3502,Y,ERJ
56318,UA,5209,IAH,3550,DCA,3520,,73G 319 738 320
56319,UA,5209,IAH,3550,DEN,3751,,320 752 788 738 739 753 319
56320,UA,5209,IAH,3550,DFW,3670,Y,ERJ E70 CRJ CR7
56321,UA,5209,IAH,3550,DGO,1801,Y,ERJ
56322,UA,5209,IAH,3550,DSM,3729,Y,ERJ CRJ
56323,UA,5209,IAH,3550,DTW,3645,,319 320 73G
56324,UA,5209,IAH,3550,ELP,3559,Y,ERJ CRJ
56325,UA,5209,IAH,3550,EWR,3494,,739 73G 738 320 752 319
56326,UA,5209,IAH,3550,EZE,3988,,763
56327,UA,5209,IAH,3550,FLL,3533,,739 320 73G 738 752
56328,UA,5209,IAH,3550,FRA,340,,763
56329,UA,5209,IAH,3550,GCM,1926,,739 738
56330,UA,5209,IAH,3550,GDL,1804,,319 73G
56331,UA,5209,IAH,3550,GIG,2560,,777
56332,UA,5209,IAH,3550,GJT,4063,Y,ERJ
56333,UA,5209,IAH,3550,GPT,4038,Y,ERJ
56334,UA,5209,IAH,3550,GRK,3775,Y,ERJ
56335,UA,5209,IAH,3550,GRR,3685,Y,ERJ CRJ
56336,UA,5209,IAH,3550,GRU,2564,,763
56337,UA,5209,IAH,3550,GSP,4034,Y,ERJ
56338,UA,5209,IAH,3550,GUA,1767,,738
56339,UA,5209,IAH,3550,HNL,3728,,764
56340,UA,5209,IAH,3550,HOB,3749,Y,ERJ
56341,UA,5209,IAH,3550,HRL,3560,Y,ERJ CRJ
56342,UA,5209,IAH,3550,HSV,4113,Y,ERJ
56343,UA,5209,IAH,3550,HUX,1786,Y,ERJ
56344,UA,5209,IAH,3550,IAD,3714,,738 763 739 320 319
56345,UA,5209,IAH,3550,ICT,3457,Y,CRJ ERJ
56346,UA,5209,IAH,3550,IND,3585,,319
56347,UA,5209,IAH,3550,JAN,3580,Y,ERJ
56348,UA,5209,IAH,3550,JAX,3712,Y,ERJ
56349,UA,5209,IAH,3550,LAS,3877,,320 739 73G 738 319 752
56350,UA,5209,IAH,3550,LAX,3484,,752 739 738 753 320 319
56351,UA,5209,IAH,3550,LBB,3829,Y,ERJ
56352,UA,5209,IAH,3550,LCH,3513,Y,ERJ
56353,UA,5209,IAH,3550,LEX,4017,Y,ERJ
56354,UA,5209,IAH,3550,LFT,3493,Y,ERJ
56355,UA,5209,IAH,3550,LGA,3697,,320 738 73G 319
56356,UA,5209,IAH,3550,LHR,507,,763 788
56357,UA,5209,IAH,3550,LIM,2789,,763
56358,UA,5209,IAH,3550,LIR,1881,,739 738
56359,UA,5209,IAH,3550,LIT,3660,Y,ERJ CRJ
56360,UA,5209,IAH,3550,LOS,273,,788
56361,UA,5209,IAH,3550,LRD,3691,Y,ERJ
56362,UA,5209,IAH,3550,MAF,3652,Y,CRJ ERJ
56363,UA,5209,IAH,3550,MBJ,1780,,739 738
56364,UA,5209,IAH,3550,MCI,3458,Y,ERJ E70 CRJ CR7
56365,UA,5209,IAH,3550,MCO,3878,,739 738 320 73G 753
56366,UA,5209,IAH,3550,MEM,3473,Y,ERJ ER4 CRJ
56367,UA,5209,IAH,3550,MEX,1824,,320 319 73G
56368,UA,5209,IAH,3550,MFE,3826,Y,ERJ CRJ
56369,UA,5209,IAH,3550,MGA,1863,,738 739
56370,UA,5209,IAH,3550,MIA,3576,,319 738 73G 320 739
56371,UA,5209,IAH,3550,MID,1819,,73G
56372,UA,5209,IAH,3550,MKE,3717,Y,ERJ CRJ
56373,UA,5209,IAH,3550,MLM,1821,Y,ERJ
56374,UA,5209,IAH,3550,MLU,3732,Y,ERJ
56375,UA,5209,IAH,3550,MOB,3782,Y,ERJ
